Listening to port 4567
Connected!!!
0.1 -8.56072 -94.4824 2.9627
0.1 -9.27282 -94.4478 2.94634
0.1 -10.2653 -94.6464 2.92657
0.1 -10.7829 -94.4596 2.9216
0.1 -10.9873 -94.1911 2.91863
0.1 -11.7312 -94.0493 2.90069
0.1 -12.2025 -93.768 2.87622
0.1 -13.2038 -93.9314 2.87209
0.1 -13.685 -93.5157 2.85731
0.1 -14.7155 -93.354 2.83642
0.1 -15.3822 -92.8905 2.81517
0.1 -16.0449 -93.0447 2.80297
0.1 -17.025 -92.606 2.77872
0.1 -16.9933 -91.7358 2.75511
0.1 -17.7031 -91.7529 2.73949
0.1 -18.267 -91.261 2.72738
0.1 -18.9542 -91.0928 2.70977
0.1 -19.6792 -90.8517 2.70036
0.1 -20.3007 -90.4968 2.68303
0.1 -21.1032 -90.1167 2.6567
0.1 -21.6939 -90.1472 2.64285
0.1 -22.1462 -89.4657 2.63577
0.1 -22.8865 -89.4672 2.60209
0.1 -23.0147 -88.9806 2.58277
0.1 -23.6814 -88.5805 2.56928
0.1 -24.0473 -88.2357 2.5666
0.1 -24.7277 -87.5989 2.54493
0.1 -25.5845 -87.359 2.53313
0.1 -26.0988 -86.9298 2.52374
0.1 -26.6221 -86.5505 2.4996
0.1 -27.3152 -85.8259 2.47508
0.1 -27.8139 -85.4828 2.44993
0.1 -28.1908 -85.2223 2.43197
0.1 -29.0308 -84.2675 2.41464
0.1 -29.6075 -84.2219 2.38646
0.1 -29.9338 -83.3588 2.36835
0.1 -30.5839 -82.7964 2.335
0.1 -31.1345 -82.0804 2.32097
0.1 -31.5302 -81.9033 2.29981
0.1 -32.1172 -81.4197 2.27473
0.1 -32.6436 -80.9232 2.25091
0.1 -33.1383 -79.7494 2.23568
0.1 -33.6137 -79.5925 2.1995
0.1 -33.8208 -79.3362 2.18261
0.1 -34.1606 -78.4586 2.16658
0.1 -34.6209 -77.6685 2.13463
0.1 -34.896 -77.1087 2.10599
0.1 -35.2135 -76.6352 2.09067
0.1 -36.017 -75.7099 2.06345
0.1 -36.245 -74.7432 2.06044
0.1 -36.8101 -73.8258 2.04549
0.1 -36.9027 -73.1204 2.01811
0.1 -36.7837 -73.0302 2.00321
0.1 -36.9579 -72.7405 1.97626
0.1 -37.4355 -71.6269 1.95728
0.1 -37.8552 -70.6391 1.92537
0.1 -38.0988 -69.8759 1.90924
0.1 -38.1753 -68.8992 1.88783
0.1 -38.3157 -68.3026 1.87296
0.1 -38.3898 -67.6406 1.86874
0.1 -38.7036 -66.6933 1.85776
0.1 -38.7874 -65.9782 1.83476
0.1 -39.1655 -65.2376 1.8076
0.1 -38.978 -64.6496 1.79388
0.1 -39.5147 -63.829 1.77789
0.1 -40.0235 -62.8618 1.75985
0.1 -39.7357 -62.125 1.75213
0.1 -39.8753 -61.5282 1.73291
0.1 -40.068 -60.7735 1.71341
0.1 -40.0562 -60.0731 1.70328
0.1 -40.2096 -59.308 1.69222
0.1 -39.6371 -58.3274 1.67013
0.1 -39.9175 -57.7121 1.66961
0.1 -40.2821 -56.8474 1.6427
0.1 -40.096 -56.1477 1.63438
0.1 -40.1087 -55.0481 1.6294
0.1 -40.4555 -54.5384 1.6222
0.1 -40.6255 -53.8486 1.60987
0.1 -40.9709 -52.7406 1.59732
0.1 -40.6061 -51.7848 1.58642
0.1 -40.6999 -51 1.58704
0.1 -40.7801 -50.5138 1.58812
0.1 -40.6337 -49.2673 1.56219
0.1 -40.4964 -48.4157 1.54247
0.1 -40.2463 -47.439 1.53151
0.1 -40.1195 -47.0077 1.5214
0.1 -40.2755 -45.9651 1.50978
0.1 -40.3424 -45.1761 1.50317
0.1 -40.1095 -44.0518 1.49478
0.1 -40.3467 -43.5532 1.49188
0.1 -40.0596 -42.9686 1.46981
0.1 -40.0308 -41.9672 1.44671
0.1 -40.097 -41.6004 1.43895
0.1 -39.7765 -40.5221 1.43014
0.1 -39.6078 -39.8863 1.42909
0.1 -39.4032 -38.8786 1.41593
0.1 -39.5272 -38.1744 1.39861
0.1 -38.9197 -37.325 1.37468
0.1 -38.8781 -36.1398 1.3652
0.1 -38.4987 -35.2513 1.33921
0.1 -38.6117 -34.6431 1.32568
0.1 -38.5099 -33.961 1.31374
0.1 -37.9375 -33.066 1.303
0.1 -37.7997 -32.5327 1.28646
0.1 -37.5671 -31.4867 1.27748
0.1 -37.4162 -30.6173 1.26072
0.1 -37.3139 -29.9609 1.25682
0.1 -37.0639 -29.1691 1.23397
0.1 -36.6399 -28.6781 1.22895
0.1 -36.3823 -28.0558 1.22508
0.1 -36.381 -27.6239 1.21365
0.1 -36.0357 -26.4313 1.18747
0.1 -35.2736 -25.8428 1.16092
0.1 -35.2047 -24.9939 1.1428
0.1 -34.7448 -24.3786 1.14994
0.1 -34.2079 -23.6999 1.13089
0.1 -34.2184 -22.9381 1.1122
0.1 -33.6335 -22.2164 1.09999
0.1 -33.0398 -21.4664 1.0869
0.1 -32.7686 -20.6148 1.089
0.1 -32.6941 -19.938 1.05075
0.1 -32.3671 -19.3759 1.05085
0.1 -31.9806 -18.9788 1.03676
0.1 -31.4423 -18.2579 1.02077
0.1 -30.9509 -17.3535 1.00349
0.1 -30.2844 -17.1583 0.989366
0.1 -29.8562 -15.5508 0.966164
0.1 -29.3427 -15.327 0.951793
0.1 -28.7764 -14.6297 0.929489
0.1 -28.4605 -13.7653 0.923796
0.1 -27.6331 -13.3621 0.912712
0.1 -27.3271 -12.6572 0.901952
0.1 -26.7154 -11.8472 0.881089
0.1 -26.122 -11.7313 0.869981
0.1 -25.6458 -11.0612 0.842889
0.1 -24.8496 -10.4592 0.818718
0.1 -24.4302 -9.95021 0.800031
0.1 -23.4838 -9.2259 0.781694
0.1 -23.1803 -8.84753 0.765378
0.1 -22.8706 -8.37405 0.748733
0.1 -22.0904 -7.32142 0.728754
0.1 -21.4322 -7.24995 0.713793
0.1 -20.9427 -6.78091 0.698814
0.1 -19.8662 -5.86755 0.67183
0.1 -19.1559 -5.53659 0.651521
0.1 -18.7229 -5.08329 0.644379
0.1 -17.7576 -4.6215 0.622632
0.1 -17.1839 -3.75661 0.610698
0.1 -16.7316 -3.26337 0.600035
0.1 -16.1458 -2.92275 0.588337
0.1 -15.5048 -2.49191 0.558722
0.1 -14.5271 -2.19616 0.531201
0.1 -13.7374 -1.80167 0.521457
0.1 -12.5134 -1.37524 0.502811
0.1 -11.7217 -0.920175 0.483621
0.1 -11.3431 -0.63112 0.47681
0.1 -10.5521 0.0589841 0.453142
0.1 -9.49388 0.293081 0.429325
0.1 -8.48926 1.19046 0.423389
0.1 -7.79934 1.08313 0.421647
0.1 -7.36912 1.08452 0.40281
0.1 -6.22772 1.70283 0.372078
0.1 -5.12094 1.83359 0.353813
0.1 -4.19352 1.90121 0.349596
0.1 -3.6433 2.22407 0.331365
0.1 -2.96687 2.3218 0.321942
0.1 -1.51817 2.58195 0.314798
0.1 -0.770856 3.31985 0.305473
0.1 -0.189616 3.67076 0.297728
0.1 0.69001 3.75331 0.308878
0.1 1.77909 3.97655 0.297615
0.1 2.79188 4.40426 0.283184
0.1 4.0033 4.74157 0.273639
0.1 4.75581 4.89055 0.278259
0.1 5.55523 5.07059 0.274776
0.1 6.07246 5.14599 0.290001
0.1 7.70987 5.5072 0.272046
0.1 8.4503 6.00456 0.271696
0.1 9.09789 6.17065 0.266835
0.1 10.1672 6.40366 0.26291
0.1 11.055 6.75519 0.262185
0.1 11.8094 6.55873 0.251932
0.1 12.9761 6.83066 0.23297
0.1 13.9121 7.31571 0.23544
0.1 14.8621 7.79073 0.235444
0.1 16.1414 7.74591 0.222298
0.1 17.239 7.92516 0.21624
0.1 18.0211 8.18769 0.21322
0.1 18.7691 8.1168 0.205415
0.1 19.9226 8.58981 0.208675
0.1 21.0381 8.44559 0.192938
0.1 22.1568 9.04964 0.180232
0.1 23.5692 9.30514 0.168531
0.1 24.5208 9.63197 0.163217
0.1 25.4731 9.791 0.164717
0.1 26.6529 9.99017 0.16441
0.1 27.5091 10.1263 0.145536
0.1 28.8825 10.0981 0.137268
0.1 29.0538 10.4284 0.139683
0.1 30.6023 10.6563 0.139164
0.1 31.5485 10.9382 0.15074
0.1 32.6385 10.8006 0.146938
0.1 33.5384 11.0108 0.150914
0.1 34.9399 11.1015 0.145646
0.1 36.5061 11.3909 0.14412
0.1 37.4237 11.778 0.140021
0.1 38.6919 11.9152 0.14457
0.1 39.6462 11.6737 0.148511
0.1 40.7928 11.7092 0.152478
0.1 42.1065 11.9704 0.132722
0.1 43.2981 11.8399 0.134229
0.1 44.4324 12.4813 0.151783
0.1 45.7433 13.1151 0.136031
0.1 46.9307 12.8389 0.150164
0.1 47.3917 12.5849 0.143061
0.1 48.4837 12.8492 0.140708
0.1 50.2228 12.9893 0.132435
0.1 50.8605 13.1286 0.125707
0.1 51.8221 13.1723 0.130853
0.1 52.6187 13.3702 0.1287
0.1 53.8651 13.96 0.140502
0.1 54.7891 14.1663 0.137379
0.1 55.9522 14.1581 0.145369
0.1 56.5659 14.0046 0.139609
0.1 57.9151 14.1816 0.144369
0.1 58.8659 14.8384 0.14218
0.1 59.8482 15.0816 0.145579
0.1 60.7189 14.9501 0.142895
0.1 61.8689 14.8715 0.140947
0.1 62.5752 15.0983 0.143688
0.1 63.7506 15.4894 0.146384
0.1 64.9046 15.797 0.126783
0.1 66.1154 15.9889 0.12667
0.1 66.9693 15.8661 0.133688
0.1 68.0247 15.7812 0.122949
0.1 69.3675 16.2944 0.12309
0.1 70.3896 16.0772 0.131583
0.1 71.6303 16.1922 0.124273
0.1 72.6303 16.3573 0.123485
0.1 73.2703 16.4908 0.110283
0.1 74.5519 16.3967 0.103489
0.1 75.6922 16.2627 0.119775
0.1 76.6176 16.5387 0.123446
0.1 77.6538 16.7504 0.129621
0.1 78.5294 16.72 0.118964
0.1 79.2595 16.9205 0.115205
0.1 80.4218 17.1797 0.100348
0.1 81.9513 17.0988 0.108717
0.1 82.4659 17.7472 0.113609
0.1 83.7184 17.7311 0.101559
0.1 84.8835 17.7419 0.103344
0.1 86.0962 17.6033 0.0935487
0.1 86.8958 17.5319 0.0854413
0.1 87.584 17.8955 0.080021
0.1 88.5264 18.0493 0.0978305
0.1 89.9193 17.7199 0.0779756
0.1 90.8401 17.987 0.0807857
0.1 91.8338 18.2633 0.0809935
0.1 92.9897 18.6093 0.0732353
0.1 94.2904 18.6558 0.0662265
0.1 95.3662 18.4926 0.0581448
0.1 95.9996 18.6467 0.0591998
0.1 96.8649 18.6638 0.0615631
0.1 98.0452 18.5782 0.059479
0.1 99.235 18.5497 0.0652347
0.1 100.379 18.654 0.0655197
0.1 101.301 18.5322 0.0625656
0.1 102.286 19.0161 0.0630094
0.1 103.518 18.996 0.0557085
0.1 104.108 18.9579 0.063479
0.1 105.08 19.4043 0.0635429
0.1 106.134 19.4048 0.0730652
0.1 107.088 19.3127 0.0597313
0.1 108.23 19.1048 0.0473213
0.1 109.526 19.3836 0.0548659
0.1 110.342 19.3868 0.0566207
0.1 110.979 19.7441 0.0636012
0.1 111.965 19.6517 0.0586876
0.1 112.751 19.6353 0.0590109
0.1 114.063 19.4018 0.076032
0.1 114.998 19.3457 0.0803542
0.1 116.202 20.0491 0.0521686
0.1 117.258 19.6916 0.0519181
0.1 118.673 19.7595 0.0502362
0.1 119.055 19.3642 0.0608866
0.1 120.243 19.3651 0.0470566
0.1 121.437 19.5082 0.0546299
0.1 122.586 19.5499 0.0649146
0.1 123.613 19.7744 0.0523901
0.1 124.763 20.4062 0.0488121
0.1 125.705 20.0883 0.051526
0.1 126.87 20.4741 0.0484906
0.1 127.718 20.092 0.0530656
0.1 128.411 20.4811 0.0550709
0.1 129.272 20.3846 0.0588824
0.1 130.556 20.4246 0.0641275
0.1 131.607 20.2338 0.0507715
0.1 132.498 20.5218 0.0614814
0.1 133.497 20.4689 0.0499834
0.1 134.882 20.6636 0.0579081
0.1 135.928 20.6705 0.0543362
0.1 136.956 20.8038 0.0801333
0.1 138.477 21.0427 0.0606557
0.1 139.541 21.4562 0.0522185
0.1 140.277 21.7082 0.0452061
0.1 141.589 21.4738 0.0422216
0.1 142.634 21.3441 0.0438049
0.1 143.502 21.3607 0.0491833
0.1 144.019 21.3037 0.04976
0.1 145.031 21.3567 0.0564096
0.1 146.356 21.4685 0.0665572
0.1 147.15 21.3942 0.0669628
0.1 148.3 21.7714 0.0667331
0.1 149.082 22.1227 0.085044
0.1 149.933 21.8974 0.0810452
0.1 151.073 21.989 0.0801351
0.1 151.998 22.0356 0.0755089
0.1 153.137 22.1533 0.0797976
0.1 154.321 22.1526 0.0892043
0.1 155.501 22.0634 0.0904968
0.1 156.366 22.3843 0.0913594
0.1 157.511 22.6183 0.0921669
0.1 158.465 22.5219 0.0871281
0.1 159.682 22.5755 0.0866731
0.1 160.731 22.8757 0.0880118
0.1 161.971 22.8485 0.0801397
0.1 163.012 23.163 0.0746741
0.1 163.96 23.3941 0.0727536
0.1 165.157 23.2057 0.0771738
0.1 166.397 23.0791 0.0740718
0.1 167.103 23.2681 0.090627
0.1 167.867 23.3779 0.08044
0.1 169.248 23.6697 0.081382
0.1 170.366 23.9582 0.0717284
0.1 171.382 23.7473 0.0636527
0.1 172.36 23.7281 0.0680251
0.1 173.647 23.6634 0.0616031
0.1 174.541 23.8329 0.0679207
0.1 175.793 23.8992 0.0658184
0.1 176.69 24.0938 0.0729531
0.1 177.795 24.1112 0.0789093
0.1 178.94 24.0104 0.0818519
0.1 179.938 24.3634 0.0736859
0.1 181.161 24.4259 0.087672
0.1 181.915 24.1749 0.0651614
0.1 183.433 24.3021 0.0656604
0.1 184.612 24.2749 0.0683288
0.1 185.251 24.2858 0.0800181
0.1 186.462 24.8986 0.0692345
0.1 187.421 24.7803 0.0785609
0.1 188.374 25.0055 0.0722669
0.1 189.62 25.0108 0.0650323
0.1 190.543 24.8608 0.0611147
0.1 191.911 25.1546 0.0671064
0.1 192.854 24.9345 0.0658924
0.1 193.959 25.0361 0.0644768
0.1 195.021 25.3069 0.0637974
0.1 196.442 25.4515 0.0647137
0.1 197.205 25.5298 0.0636874
0.1 198.062 25.2766 0.065517
0.1 199.27 25.5465 0.0690901
0.1 200.712 25.8158 0.0714624
0.1 201.696 25.9128 0.0696659
0.1 202.681 26.046 0.0835229
0.1 203.655 25.953 0.0707574
0.1 204.439 25.9714 0.0696272
0.1 205.804 25.9622 0.0587094
0.1 206.894 26.0672 0.0644477
0.1 208.158 26.1145 0.0564699
0.1 209.16 26.0348 0.0641557
0.1 210.281 26.0291 0.0674054
0.1 211.413 25.7789 0.0644714
0.1 212.109 26.5218 0.0661789
0.1 213.525 26.7817 0.0701482
0.1 214.506 26.8554 0.0729018
0.1 215.706 26.5852 0.0766398
0.1 216.731 26.5462 0.0665338
0.1 217.726 26.9184 0.0597691
0.1 218.537 27.0797 0.0792747
0.1 219.624 27.151 0.0800083
0.1 220.611 27.3683 0.072507
0.1 221.667 27.4622 0.0621665
0.1 222.57 27.5629 0.0676626
0.1 223.639 27.302 0.0688503
0.1 224.825 27.6757 0.0655851
0.1 225.676 27.5631 0.0790743
0.1 226.693 27.5816 0.0728463
0.1 228.059 27.4556 0.0692136
0.1 228.97 27.7055 0.0695913
0.1 229.974 27.9977 0.0555562
0.1 230.983 27.622 0.0638672
0.1 231.837 27.522 0.0640989
0.1 233.174 27.8589 0.0604208
0.1 234.217 28.0688 0.0709419
0.1 234.905 28.275 0.0710127
0.1 235.674 28.2668 0.0746649
0.1 236.652 28.3343 0.0823271
0.1 237.67 28.5486 0.0673848
0.1 238.464 28.3409 0.0818354
0.1 239.386 28.4836 0.0794283
0.1 240.571 28.4549 0.0738749
0.1 241.028 28.3176 0.0735793
0.1 242.398 28.3121 0.0771713
0.1 243.176 28.7117 0.086011
0.1 243.888 28.8188 0.0898144
0.1 244.248 29.4897 0.0816458
0.1 245.196 29.2918 0.073215
0.1 246.348 29.3684 0.0845685
0.1 246.888 29.6595 0.0677682
0.1 247.697 29.4482 0.0626921
0.1 248.407 29.2751 0.0573446
0.1 249.26 29.2 0.0674788
0.1 250.199 28.9691 0.0658433
0.1 250.801 29.2922 0.0533977
0.1 251.792 29.4159 0.0422761
0.1 252.361 29.5629 0.0348068
0.1 252.644 29.3965 0.0220309
0.1 253.387 29.3124 0.0052154
0.1 253.634 29.0813 0.00130104
0.1 253.607 29.3535 -0.00136458
0.1 254.476 29.4316 6.25655
0.1 254.843 29.6259 6.25801
0.1 255.47 29.378 6.2503
0.1 256.017 29.1887 6.23531
0.1 256.464 29.4725 6.21692
0.1 257.03 29.2161 6.18759
0.1 257.231 29.1408 6.18973
0.1 257.448 29.0034 6.1805
0.1 257.991 28.7662 6.15177
0.1 258.224 28.6973 6.13292
0.1 258.491 29.0486 6.12039
0.1 259.509 28.6618 6.11433
0.1 259.81 28.8036 6.10085
0.1 259.816 28.4992 6.08367
0.1 260.01 28.5966 6.06615
0.1 261.002 28.6574 6.03817
0.1 261.567 28.538 6.0287
0.1 262.008 28.2762 6.01193
0.1 262.012 28.3285 5.99135
0.1 262.461 28.242 5.97533
0.1 262.578 28.2513 5.94862
0.1 262.67 27.9506 5.9455
0.1 263.36 27.8364 5.93466
0.1 263.695 27.9162 5.90884
0.1 263.933 27.7326 5.88404
0.1 264.06 27.6206 5.87139
0.1 264.171 27.2412 5.86231
0.1 264.912 26.9357 5.83947
0.1 264.854 27.0218 5.831
0.1 265.209 26.4532 5.81643
0.1 265.591 26.2497 5.80986
0.1 265.914 26.3073 5.79211
0.1 266.339 26.1897 5.77993
0.1 266.595 25.9414 5.76646
0.1 266.822 25.8826 5.76265
0.1 266.923 25.9324 5.74774
0.1 267.432 25.6669 5.72886
0.1 267.543 25.2242 5.7219
0.1 268.163 24.8416 5.69771
0.1 268.287 24.652 5.68635
0.1 268.232 24.6409 5.68178
0.1 268.935 24.0781 5.65525
0.1 269.213 23.9077 5.65781
0.1 269.504 24.079 5.65222
0.1 270.028 23.7547 5.62941
0.1 270.679 23.2363 5.62007
0.1 270.827 22.9945 5.60177
0.1 271.06 22.5127 5.59973
0.1 271.209 22.2291 5.58821
0.1 271.529 22.016 5.57433
0.1 272.091 21.6233 5.54729
0.1 272.367 21.4535 5.52437
0.1 273.175 20.8305 5.49465
0.1 273.608 20.8172 5.47827
0.1 273.947 20.7162 5.44544
0.1 273.954 20.1674 5.42829
0.1 274.072 19.6288 5.39934
0.1 274.459 19.0336 5.37077
0.1 274.784 18.7095 5.34362
0.1 274.828 18.2429 5.32479
0.1 275.159 17.7889 5.30003
0.1 275.292 17.4591 5.27588
0.1 275.973 16.9106 5.24004
0.1 276.486 16.3955 5.22254
0.1 276.398 16.0659 5.18468
0.1 276.41 15.5625 5.16306
0.1 276.871 14.741 5.1343
0.1 277.073 14.43 5.10659
0.1 277.249 13.911 5.0812
0.1 277.16 13.3122 5.05438
0.1 277.501 12.3958 5.02111
0.1 278.301 11.762 4.99492
0.1 277.884 10.9002 4.95964
0.1 277.573 10.4752 4.92213
0.1 277.988 9.9508 4.90052
0.1 277.971 9.54385 4.88424
0.1 278.118 9.04723 4.84239
0.1 278.241 8.86643 4.81305
0.1 278.576 8.16398 4.81374
0.1 278.594 7.43239 4.80018
0.1 278.705 6.78917 4.78421
0.1 278.474 6.12423 4.74056
0.1 278.507 5.33735 4.71894
0.1 278.308 4.8073 4.68499
0.1 278.079 4.22356 4.64882
0.1 277.996 3.74916 4.62656
0.1 277.667 3.04581 4.58402
0.1 277.513 2.22467 4.55642
0.1 277.551 1.78461 4.53669
0.1 277.509 1.08724 4.5119
0.1 277.103 0.346348 4.48627
0.1 277.055 -0.166409 4.45192
0.1 277.269 -0.727386 4.43005
0.1 276.522 -1.46397 4.41004
0.1 276.26 -1.91727 4.38705
0.1 276.331 -2.67699 4.35807
0.1 276.349 -3.32017 4.32646
0.1 275.388 -4.09456 4.29371
0.1 275.033 -4.90655 4.25968
0.1 274.842 -5.25999 4.23313
0.1 274.553 -5.88271 4.20418
0.1 274.178 -6.55171 4.17909
0.1 273.785 -7.26627 4.14481
0.1 273.809 -7.76723 4.12148
0.1 272.77 -8.29644 4.07128
0.1 272.057 -8.74067 4.03384
0.1 271.348 -9.01173 4.0114
0.1 271.027 -9.48147 3.9988
0.1 270.059 -10.3066 3.96756
0.1 270.057 -10.6711 3.95439
0.1 269.686 -11.0096 3.93089
0.1 269.396 -12.2608 3.92146
0.1 269.68 -12.7221 3.90761
0.1 268.929 -13.3477 3.87339
0.1 268.6 -13.6525 3.86469
0.1 268.364 -14.2118 3.83418
0.1 267.651 -14.4043 3.80303
0.1 266.728 -14.8136 3.772
0.1 265.84 -15.1289 3.72398
0.1 265.009 -15.7392 3.69695
0.1 264.157 -15.976 3.65984
0.1 263.166 -16.4554 3.6351
0.1 262.016 -16.8311 3.59004
0.1 261.786 -17.1703 3.56369
0.1 261.497 -17.1074 3.54758
0.1 260.833 -17.1593 3.50654
0.1 259.786 -17.5255 3.48446
0.1 259.484 -17.7725 3.45408
0.1 258.384 -17.9134 3.41794
0.1 257.331 -17.9712 3.38003
0.1 257.192 -18.0839 3.35231
0.1 256.198 -18.2531 3.3298
0.1 255.467 -18.3852 3.28728
0.1 254.883 -18.843 3.2598
0.1 254.476 -18.7699 3.22539
0.1 253.132 -18.6149 3.20139
0.1 251.89 -18.4321 3.16873
0.1 251.197 -18.6739 3.13281
0.1 250.655 -18.4426 3.10274
0.1 249.934 -18.4422 3.06603
0.1 249.238 -17.8911 3.03705
0.1 248.608 -18.0267 3.02534
0.1 247.602 -18.0672 3.00276
0.1 246.823 -18.0498 2.98634
0.1 245.473 -17.7798 2.96243
0.1 244.995 -17.7611 2.93731
0.1 244.429 -17.5086 2.9187
0.1 243.41 -17.0193 2.91315
0.1 242.505 -17.1457 2.90011
0.1 241.48 -17.1049 2.89806
0.1 240.878 -17.0061 2.89287
0.1 239.623 -16.6783 2.89263
0.1 239.555 -16.6807 2.89287
0.1 238.186 -15.5971 2.88343
0.1 237.512 -16.0148 2.8902
0.1 236.692 -15.6611 2.88393
0.1 236.028 -15.7319 2.88218
0.1 235.197 -15.0714 2.89442
0.1 234.546 -15.0563 2.88519
0.1 233.399 -14.6929 2.88218
0.1 232.294 -14.6431 2.88094
0.1 231.29 -14.6276 2.88719
0.1 230.878 -14.2994 2.89373
0.1 229.877 -13.9581 2.89317
0.1 229.082 -13.4469 2.90323
0.1 227.823 -13.1155 2.90187
0.1 226.986 -13.4828 2.90856
0.1 225.755 -13.2137 2.90567
0.1 225.272 -12.6458 2.91069
0.1 224.332 -12.1665 2.91234
0.1 224.088 -12.4224 2.93034
0.1 223.084 -12.322 2.9201
0.1 221.742 -12.2386 2.93167
0.1 220.656 -11.9495 2.93903
0.1 219.716 -11.9898 2.94474
0.1 218.381 -11.677 2.94798
0.1 217.393 -11.4579 2.9594
0.1 216.55 -11.3636 2.95813
0.1 215.94 -11.3115 2.97744
0.1 215.221 -10.5201 2.98784
0.1 214.24 -10.3924 2.99713
0.1 213.33 -10.528 3.01763
0.1 212.054 -10.569 3.02692
0.1 211.376 -10.3062 3.03633
0.1 210.211 -9.54841 3.04191
0.1 209.031 -9.73532 3.04606
0.1 208.154 -9.73048 3.05247
0.1 206.824 -9.64398 3.04902
0.1 206.13 -9.31946 3.05776
0.1 204.835 -9.5256 3.07531
0.1 203.821 -9.37809 3.07998
0.1 203.263 -9.39772 3.09695
0.1 202.164 -9.53576 3.08767
0.1 200.889 -9.88757 3.09957
0.1 199.951 -9.72586 3.10466
0.1 198.991 -9.40515 3.10372
0.1 197.818 -9.37094 3.1023
0.1 197.112 -9.70558 3.11071
0.1 195.651 -9.28571 3.1139
0.1 194.926 -9.4807 3.11759
0.1 193.823 -9.21322 3.1314
0.1 193.01 -9.36262 3.13757
0.1 192.394 -9.42285 3.16135
0.1 191.308 -9.53084 3.16753
0.1 190.129 -9.25426 3.16531
0.1 189.009 -9.07936 3.17215
0.1 188.103 -9.26309 3.17266
0.1 187.03 -9.17155 3.17524
0.1 186.126 -9.38708 3.18099
0.1 184.671 -9.62436 3.18518
0.1 183.861 -9.82716 3.18214
0.1 183.348 -9.67658 3.1856
0.1 182.057 -9.59281 3.19062
0.1 181.156 -9.7495 3.20377
0.1 179.774 -9.56794 3.19384
0.1 179.121 -9.80548 3.21085
0.1 177.785 -9.89999 3.20664
0.1 177.243 -9.75624 3.2139
0.1 176.264 -9.88192 3.21305
0.1 175.657 -9.98857 3.21082
0.1 174.738 -10.0558 3.22362
0.1 173.998 -10.0818 3.23186
0.1 172.413 -10.1046 3.23295
0.1 171.908 -9.98243 3.23096
0.1 170.597 -10.5325 3.22975
0.1 170.125 -10.5307 3.24323
0.1 169.076 -10.4262 3.24373
0.1 168.422 -11.0541 3.25289
0.1 167.242 -11.0161 3.25691
0.1 166.14 -11.2259 3.25506
0.1 165.594 -11.1188 3.26596
0.1 164.643 -11.3337 3.27431
0.1 163.793 -11.7383 3.28166
0.1 162.746 -11.4925 3.28467
0.1 162.287 -11.8113 3.29298
0.1 161.462 -11.9858 3.2915
0.1 160.741 -12.0502 3.3018
0.1 159.568 -12.2824 3.29021
0.1 158.219 -12.0535 3.29194
0.1 157.582 -12.0983 3.30998
0.1 156.538 -12.3398 3.32219
0.1 155.606 -12.1599 3.30922
0.1 154.39 -13.0487 3.31761
0.1 153.842 -13.1018 3.31374
0.1 152.854 -13.2774 3.3229
0.1 151.942 -12.9868 3.32941
0.1 151.134 -13.4001 3.33522
0.1 150.206 -13.2859 3.33847
0.1 149.515 -13.6248 3.33261
0.1 148.441 -14.0101 3.33449
0.1 147.079 -14.1218 3.34779
0.1 146.748 -14.2655 3.3472
0.1 145.435 -14.4117 3.3464
0.1 144.428 -14.3212 3.35537
0.1 143.536 -14.7699 3.34932
0.1 142.843 -15.1792 3.35329
0.1 141.68 -15.4998 3.35113
0.1 140.815 -15.3494 3.36057
0.1 139.961 -15.6424 3.35853
0.1 139.117 -15.724 3.36576
0.1 138.521 -16.1034 3.35994
0.1 137.58 -16.6991 3.37602
0.1 136.981 -16.8494 3.3959
0.1 136.081 -17.0536 3.38013
0.1 135.008 -17.1075 3.38143
0.1 133.748 -17.5384 3.38806
0.1 133.619 -18.0581 3.3995
0.1 132.205 -17.7617 3.39765
0.1 131.144 -17.6771 3.40589
0.1 130.114 -17.9324 3.40703
0.1 129.515 -17.8537 3.39608
0.1 129.128 -18.7824 3.41493
0.1 128.275 -18.9301 3.41694
0.1 127.257 -18.985 3.40937
0.1 126.589 -19.0059 3.39865
0.1 125.296 -19.0271 3.39574
0.1 124.541 -19.4077 3.39493
0.1 123.389 -19.8655 3.39261
0.1 122.83 -19.8935 3.41813
0.1 121.89 -20.1664 3.41253
0.1 121.09 -20.9484 3.41541
0.1 120.592 -21.4697 3.40878
0.1 119.776 -21.4699 3.40939
0.1 118.721 -21.6662 3.41388
0.1 117.71 -21.6023 3.40318
0.1 117.147 -21.8216 3.41091
0.1 116.37 -21.7951 3.41425
0.1 115.759 -22.0899 3.42655
0.1 115.062 -22.5356 3.43008
0.1 114.041 -22.6255 3.43412
0.1 113.243 -22.7413 3.42957
0.1 112.451 -23.0193 3.42305
0.1 111.747 -23.1808 3.43136
0.1 111.093 -23.3851 3.43442
0.1 110.536 -23.8117 3.43035
0.1 109.643 -23.7845 3.43309
0.1 108.421 -24.3118 3.41993
0.1 107.72 -24.7297 3.42935
0.1 107.01 -25.0332 3.43191
0.1 106.161 -25.0603 3.4249
0.1 105.171 -24.9166 3.43006
0.1 104.42 -25.0806 3.42953
0.1 103.881 -25.2847 3.42974
0.1 102.884 -26.0081 3.43137
0.1 102.289 -25.8707 3.42862
0.1 101.787 -26.1593 3.4286
0.1 100.798 -26.5558 3.42211
